AF;;.AFGHANISTAN;;;;;;;;
AF;BAG;Bagram;Bagram;;--3-----;RL;0307;;3457N 06915E;
AF;BIN;Bamian;Bamian;;---4----;AI;8103;;;
AF;BST;Bost;Bost;;---4----;AI;9912;;;
AF;CCN;Chakcharan;Chakcharan;;---4----;AI;9601;;;
AF;DAZ;Darwaz;Darwaz;;---4----;AI;9601;;;
AF;ISQ;Eslam Qal'eh;Eslam Qal'eh;;--3-----;RL;0601;;3440N 06104E;
AF;FBD;Faizabad;Faizabad;;---4----;AI;9601;;;
AF;FAH;Farah;Farah;;---4----;AI;9912;;;
AF;GRG;Gardez;Gardez;;---4----;AI;9912;;;
AF;GZI;Ghazni;Ghazni;;---4----;AI;9912;;;
AF;HRT;Hairatan;Hairatan;;0-------;RQ;9705;;;
AF;HEA;Herat;Herat;;---4----;AI;9601;;;
AF;JAA;Jalalabad;Jalalabad;;---4----;AI;9912;;;
AF;KBL;Kabul;Kabul;;--345---;AI;9601;;;
AF;KDH;Kandahar;Kandahar;;--34----;AI;9601;;;
AF;KHT;Khost;Khost;;---4----;AI;9912;;;
AF;KHO;Khowst;Khowst;;--3-----;RL;0407;;3512N 07050E;
AF;KWH;Khwahan;Khwahan;;---4----;AI;9912;;;
AF;UND;Kunduz;Kunduz;;---4----;AI;9601;;;
AF;KUR;Kuran-O-Munjan;Kuran-O-Munjan;;---4----;AI;9912;;;
AF;MMZ;Maimana;Maimana;;---4----;AI;9601;;;
AF;MAS;Mashad;Mashad;;0-------;RQ;8910;;;
AF;MZR;Mazar-i-Sharif;Mazar-i-Sharif;;---4----;AI;0212;;3642N 06706E;
AF;IMZ;Nimroz;Nimroz;;---4----;AI;9912;;;
AF;LQN;Qala Nau;Qala Nau;;---4----;AI;9601;;;
AF;QLT;Qalat;Qalat;;1-3-----;RL;0601;;3206N 06653E;
AF;SBF;Sardeh Band;Sardeh Band;;---4----;AI;9912;;;
AF;SGA;Sheghnan;Sheghnan;;---4----;AI;9601;;;
AF;TQN;Taluqan;Taluqan;;---4----;AI;9912;;;
AF;TII;Tirinkot;Tirinkot;;---4----;AI;9601;;;
AF;TGH;Torghundi;Torghundi;;0-------;RQ;9705;;;
AF;URN;Urgoon;Urgoon;;---4----;AI;9912;;;
AF;URZ;Uruzgan;Uruzgan;;---4----;AI;9601;;;
AF;ZAJ;Zaranj;Zaranj;;---4----;AI;9912;;;
