RO;;.ROMANIA;;;;;;;;
RO;ABM;Abram;Abram;;-23-----;RL;0601;;4719N 02223E;
RO;ATI;Acatari;Acatari;;-23-----;RL;0407;;4629N 02438E;
RO;ADC;Adunatii-Copaceni;Adunatii-Copaceni;;--3-----;RL;0701;;4415N 02602E;
RO;AMI;Afumati;Afumati;;--3-----;RL;0601;;4432N 02615E;
RO;AGI;Agigea;Agigea;;1-------;RQ;9709;;;
RO;ALI;Alba Iulia;Alba Iulia;;--3-----;RL;0207;QAY;4604N 02334E;
RO;ALB;Albesti;Albesti;;-23-----;RL;0407;;4613N 02451E;
RO;ALD;Alesd;Alesd;;--3-----;RL;0207;;4703N 02224E;
RO;ALX;Alexandria;Alexandria;;-23-----;RL;0307;;4359N 02520E;
RO;ACB;Alexandru cel Bun;Alexandru cel Bun;;--3-----;RL;0601;;4727N 02718E;
RO;ARW;Arad;Arad;;-2-4----;AI;9601;;;
RO;AVG;Avrig;Avrig;;--3--6--;RQ;0607;;4543N 02422E;
RO;AVR;Avrig;Avrig;;-23-----;RL;0601;;4544N 02423E;
RO;BCM;Bacau;Bacau;;-2-4----;AI;9601;;;
RO;BCU;Baciu; Cluj;Baciu; Cluj;;-23-----;RL;0407;;4648N 02331E;
RO;BCO;Bacova;Bacova;;-23-----;RL;0501;;4539N 02133E;
RO;BAY;Baia Mare;Baia Mare;;-2-4----;AI;9401;;;
RO;BTD;Baile Tusnad;Baile Tusnad;;--3-----;RQ;0607;;4609N 02551E;
RO;BAI;Balesti;Balesti;;--3-----;RQ;0507;;;
RO;RRM;Balotesti;Balotesti;;-23-----;RL;0401;;4437N 02607E;
RO;BAL;Bals;Bals;;--3-----;RL;0207;;4421N 02406E;
RO;BPU;Baneasa Apt/Bucuresti;Baneasa Apt/Bucuresti;;---4----;AI;9601;;;
RO;BMA;Bârcea-Mare;Barcea-Mare;;--3-----;RL;0701;;4549N 02258E;
RO;BRL;Bârlad;Barlad;;--3-----;RL;0307;;4614N 02740E;
RO;BAR;Barticesti;Barticesti;;--3-----;RL;0201;;4703N 02646E;
RO;BAB;Basarabi;Basarabi;;1-------;AC;8309;;;
RO;BAS;Bascov;Bascov;;--3-----;RL;0701;;4453N 02449E;
RO;BZI;Bazias;Bazias;;1-3-----;RL;0507;;4448N 02123E;
RO;BCT;Bechet ;Bechet ;;1-3-----;RL;0507;;4346N 02356E;
