GL;;.GREENLAND;;;;;;;;
GL;JEG;Aasiaat (Egedesminde);Aasiaat (Egedesminde);;1--4----;AI;8401;;;
GL;AGM;Angmagssalik;Angmagssalik;;---4----;AI;0001;;;
GL;JRK;Arsuk;Arsuk;;---4----;AI;0001;;;
GL;;Christianshaab = Qasigiannguit (Christianshaab);Christianshaab = Qasigiannguit (Christianshaab);;;;;;;
GL;DAN;Daneborg;Daneborg;;1-------;QQ;8401;;;
GL;DUN;Dundas;Dundas;;---4----;AI;0001;;;
GL;;Egedesminde = Ausiait;Egedesminde = Ausiait;;;;;;;
GL;;Fredrikshaab = Paamiut;Fredrikshaab = Paamiut;;;;;;;
GL;;Godhavn = Qeqertarsuaq;Godhavn = Qeqertarsuaq;;;;;;;
GL;;Godthaab = Nuuk;Godthaab = Nuuk;;;;;;;
GL;;Gronnedal = Kangilinguit;Gronnedal = Kangilinguit;;;;;;;
GL;;Holsteinsborg = Sisimiut;Holsteinsborg = Sisimiut;;;;;;;
GL;OBY;Illorqortoormiut (Scoresbysund);Illorqortoormiut (Scoresbysund);;1--4----;AI;8401;;;
GL;JAV;Ilulissat (Jakobshavn);Ilulissat (Jakobshavn);;1--4----;AI;8401;;;
GL;IUT;Ivigtut;Ivigtut;;1-------;QQ;8401;;;
GL;;Jakobshavn = Ilulissat;Jakobshavn = Ilulissat;;;;;;;
GL;;Julianehaab = Qaqortoq;Julianehaab = Qaqortoq;;;;;;;
GL;FHN;Kangerdluarssoruseg (Færingehavn;Kangerdluarssoruseg (Faringehavn;;1-------;AI;8401;;;
GL;SFJ;Kangerlussuaq (Sondre Stromfjord;Kangerlussuaq (Sondre Stromfjord;;---4----;AI;8401;;;
GL;JGR;Kangilinguit (Gronnedal);Kangilinguit (Gronnedal);;1--4----;AI;8401;;;
GL;KUS;Kulusuk;Kulusuk;;1--4----;AI;;;;
GL;KUN;Kuummiut;Kuummiut;;1-------;RL;0201;;6552N 03701W;
GL;JSU;Maniitsoq (Sukkertoppen);Maniitsoq (Sukkertoppen);;1--4----;AI;8401;;;
GL;MRG;Mesters Vig;Mesters Vig;;1-------;QQ;8401;;;
GL;NAL;Nalunaq Gold Mine;Nalunaq Gold Mine;;1-3-----;RL;0607;;6019N 04456W;
GL;JNN;Nanortalik;Nanortalik;;1--4----;AI;9401;;;
GL;JNS;Narsaq;Narsaq;;---4----;AI;9601;;;
GL;UAK;Narsarsuaq;Narsarsuaq;;1--4----;AI;9601;;;
GL;CNP;Neerlerit Inaat;Neerlerit Inaat;;---4----;AI;0001;;;
GL;GOH;Nuuk (Godthaab);Nuuk (Godthaab);;1--4----;AI;9601;;;
GL;JFR;Paamiut (Fredrikshaab);Paamiut (Fredrikshaab);;1--4----;QQ;8401;;;
GL;THU;Pituffik;Pituffik;;1--4----;AI;9601;;;
GL;NAQ;Qaanaaq;Qaanaaq;;1--4----;AI;9506;;;
GL;JJU;Qaqortoq (Julianehaab);Qaqortoq (Julianehaab);;1--4----;AI;9601;;;
GL;JCH;Qasigiannguit (Christianshaab);Qasigiannguit (Christianshaab);;1--4----;AI;9601;;;
GL;JGO;Qeqertarsuaq (Godhavn);Qeqertarsuaq (Godhavn);;1--4----;AI;9601;;;
GL;;Scoresbysund = Illorqortoormiut;Scoresbysund = Illorqortoormiut;;;;;;;
GL;SEQ;Seqi Olivine Mine;Seqi Olivine Mine;;1-3-----;RL;0607;;6458N 05134W;
GL;JHS;Sisimiut (Holsteinsborg);Sisimiut (Holsteinsborg);;1--4----;AI;8401;;;
GL;;Sondre Stromfjord = Kangerlussua;Sondre Stromfjord = Kangerlussua;;;;;;;
GL;;Sukkertoppen = Manitsoq;Sukkertoppen = Manitsoq;;;;;;;
GL;AGM;Tasiilaq;Tasiilaq;;---4----;AI;0001;;;
GL;;Thule = Pituffik;Thule = Pituffik;;;;;;;
GL;TNT;Tiniteqilaaq;Tiniteqilaaq;;1-3-----;RL;0601;;6554N 03749W;
GL;TOV;Toqqusaq;Toqqusaq;;1-------;RL;0212;;6452N 05212W;
GL;JUV;Upernavik;Upernavik;;---4----;AI;9601;;;
GL;UMD;Uummannaq;Uummannaq;;1--4----;AI;9601;;;
