UZ;;.UZBEKISTAN;;;;;;;;
UZ;AKT;Akaltyn;Akaltyn;;1-3-----;RL;0601;;4126N 06104E;
UZ;ALK;Almalyk;Almalyk;;--3-----;RQ;9811;;;Angalyk?
UZ;AZN;Andizhan;Andizhan;;---4----;AI;0001;;;
UZ;BHK;Bukhara;Bukhara;;---4----;AI;9501;;;
UZ;CHU;Chukur-Say;Chukur-Say;;-23-----;RL;0401;;4122N 06913E;
UZ;FEG;Fergana;Fergana;;---4----;AI;9501;;;
UZ;GST;Guliston;Guliston;;-23-----;RL;0601;;4030N 06847E;
UZ;JIZ;Jizzakh;Jizzakh;;-23-----;RL;0501;;4006N 06750E;
UZ;KBZ;Karaulbazar;Karaulbazar;;--3-----;RL;0207;;3929N 06447E;
UZ;KSQ;Karshi;Karshi;;-234----;AI;0401;;3851N 06547E;
UZ;KHM;Khamza;Khamza;;-23-----;RL;0701;;4025N 07130E;
UZ;KKH;Khanabad;Khanabad;;--3-----;RL;0307;;3850N 06556E;
UZ;KOK;Kokand;Kokand;;-23-----;RL;0401;;4031N 07056E;
UZ;MGN;Marghilon;Marghilon;;-23-----;RL;0601;;4028N 0000;E;
UZ;NMA;Namangan;Namangan;;---4----;AI;0001;;;
UZ;NWY;Nawoiy;Nawoiy;;-23-----;RL;0601;;4007N 06521E;
UZ;NCU;Nukus;Nukus;;---4----;AI;0001;;;
UZ;AGN;Oharangon;Oharangon;;-23-----;RL;0601;;4054N 06938E;
UZ;SKD;Samarkand;Samarkand;;---4----;AI;9501;;;
UZ;SYA;Sary-Assiya;Sary-Assiya;;--3-----;RL;0307;;3907N 06657E;
UZ;TAS;Tashkent;Tashkent;;---45---;AI;9501;;;
UZ;TER;Termez;Termez;;-23----B;RL;0501;;3713N 06716E;
UZ;ULU;Ulugbek;Ulugbek;;--3-----;RL;0201;;4123N 06924E;
UZ;UGC;Urganch (Urgench);Urganch (Urgench);;-234----;AI;0501;;4133N 06038E;
UZ;ZAR;Zarafshon;Zarafshon;;-23-----;RL;0501;;4134N 06412E;
