VE;;.VENEZUELA;;;;;;;;
VE;AGV;Acarigua;Acarigua;;---4----;AI;9501;;;
VE;AMY;Amuay;Amuay;;1-------;AI;9501;;;
VE;AAO;Anaco;Anaco;;---4----;AI;9501;;;
VE;AGU;Aragua de Barcelona;Aragua de Barcelona;;--3-----;RL;0601;;0926N 06429W;
VE;ARA;Araya;Araya;;1-------;AI;9501;;;
VE;BAV;Bachaquero/Maracaibo L;Bachaquero/Maracaibo L;;1-------;AI;9501;;;
VE;BJV;Bajo Grande/Maracaibo L;Bajo Grande/Maracaibo L;;1-------;AI;9501;;;
VE;BLA;Barcelona;Barcelona;;---4----;AI;9501;;;
VE;BNS;Barinas;Barinas;;---4----;AI;9501;;;
VE;BRM;Barquisimeto;Barquisimeto;;---4----;AI;9501;;;
VE;CBS;Cabimas/Maracaibo L;Cabimas/Maracaibo L;;1--4----;AI;9501;;;
VE;CXA;Caicara de Orinoco;Caicara de Orinoco;;1--4----;AI;9501;;;
VE;CLZ;Calabozo;Calabozo;;---4----;AI;0001;;;
VE;CAJ;Canaima;Canaima;;---4----;AI;9501;;;
VE;CCS;Caracas;Caracas;;---45---;AI;9501;;;
VE;CAR;Caripito;Caripito;;1-------;QQ;9501;;;
VE;VCR;Carora;Carora;;---4----;AI;0001;;;
VE;CUP;Carupano;Carupano;;1--4----;AI;9501;;;
VE;CUV;Casigua;Casigua;;---4----;AI;0001;;;
VE;CLM;Catia La Mar;Catia La Mar;;0-------;RQ;9501;;;
VE;CHV;Chichiriviche;Chichiriviche;;1-------;AI;9501;;;
VE;CBL;Ciudad Bolívar;Ciudad Bolivar;;1--4----;AI;0212;;0807N 06333W;
VE;CGU;Ciudad Guayana;Ciudad Guayana;;1--4----;AI;9501;;;
VE;COL;Coloncha;Coloncha;;0-------;RQ;9501;;;
VE;CZE;Coro;Coro;;1--4----;AI;9501;;;
VE;CUM;Cumana;Cumana;;1--4----;AI;9501;;;
VE;CMR;Cumarebo;Cumarebo;;1-------;QQ;9501;;;
VE;EOR;El Dorado;El Dorado;;---4----;AI;0001;;;
VE;EGU;El Guamache;El Guamache;;1-------;AI;9501;;;
VE;ELP;El Palito;El Palito;;1-------;AI;9501;;;
VE;ETV;El Tablazo/Maracaibo L;El Tablazo/Maracaibo L;;1-------;AI;9501;;;
VE;ELX;El Tigre;El Tigre;;---4----;AI;0001;;;
VE;VIG;El Vigia;El Vigia;;---4----;AI;0001;;;
VE;EOZ;Elorza;Elorza;;---4----;AI;0001;;;
VE;GCR;Guacara;Guacara;;--3-----;RL;0601;;1014N 06753W;
VE;GUQ;Guanare;Guanare;;---4----;AI;9501;;;
VE;GUT;Guanta;Guanta;;1-------;AI;9501;;;
VE;GGU;Guaraguao;Guaraguao;;--3-----;RL;0307;;1057N 06350W;
VE;GUA;Guaranao;Guaranao;;1-3-----;RL;0701;;1142N 07009W;@Sta@Coo
VE;GUB;Guaranao Bay;Guaranao Bay;;1-------;RQ;9501;;;
VE;GDO;Guasdualito;Guasdualito;;---4----;AI;0001;;;
VE;GUI;Guiria;Guiria;;1--4----;AI;9501;;;
VE;ICA;Icabarú;Icabaru;;---4----;AI;0212;;0420N 06145W;
VE;IDM;Isla de Margarita;Isla de Margarita;;--3-----;RL;0307;;1100N 06400W;
VE;JMV;José Maria Vargas;Jose Maria Vargas;;----5---;AI;9710;;;
VE;JOT;Jose Terminal;Jose Terminal;;1-----7-;RL;0401;;1006N 06451W;
VE;KTV;Kamarata;Kamarata;;---4----;AI;0001;;;
VE;KAV;Kanavayén;Kanavayen;;---4----;AI;0212;;0538N 06148W;
VE;LCV;La Ceiba/Maracaibo L;La Ceiba/Maracaibo L;;1-------;AI;9501;;;
VE;LEC;La Estacada;La Estacada;;1-------;AI;9501;;;
VE;LFR;La Fria;La Fria;;---4----;AI;9501;;;
VE;LAG;La Guaira;La Guaira;;1--4----;AI;9501;;;
VE;RIN;La Rinconada;La Rinconada;;--3-----;RL;0701;;1027N 06655W;
VE;LSV;La Salina/Maracaibo L;La Salina/Maracaibo L;;1-------;AI;9501;;;
VE;LVL;La Vela de Coro;La Vela de Coro;;1-------;AI;9501;;;
VE;LGY;Lagunillas;Lagunillas;;1--4----;AI;9501;;;
VE;LAM;Lama;Lama;;0-------;RQ;9501;;;
VE;LMA;Las Morochas;Las Morochas;;--3-----;RL;0201;;0754N 06848W;
VE;LSP;Las Piedras;Las Piedras;;1--4----;AI;9501;;;
VE;LTE;Las Tejerias;Las Tejerias;;--3-----;RL;0701;;1015N 06710W;
VE;LPJ;Los Pijiguaos;Los Pijiguaos;;---4----;AI;0212;;0635N 06645W;
VE;LRV;Los Roques;Los Roques;;---4----;AI;0001;;;
VE;LTQ;Los Teques;Los Teques;;-23-----;RL;0601;;1020N 06702W;
VE;MAI;Maiquetía;Maiquetia;;----5---;AI;0212;;1036N 06657W;
VE;MAR;Maracaibo;Maracaibo;;1--45---;AI;9501;;;
VE;MYC;Maracay;Maracay;;---4----;AI;0001;;;
VE;MGT;Margarita;Margarita;;--3-----;RQ;9705;;;
VE;MTV;Matanzas;Matanzas;;1-------;AI;9501;;;
VE;MUN;Maturin;Maturin;;---4----;AI;9501;;;
VE;MRD;Mérida;Merida;;---4----;AI;0212;;0836N 07109W;
VE;PMR;Palmarejo/Maracaibo L.;Palmarejo/Maracaibo L.;;1-------;AI;9506;;;
VE;PTM;Palmarito;Palmarito;;---4----;AI;0001;;;
VE;PLA;Palúa;Palua;;1--4----;AI;0212;;0821N 06240W;
VE;PAM;Pamatacual;Pamatacual;;0-------;RQ;9501;;;
VE;PMP;Pampatar;Pampatar;;1-------;AI;9501;;;
VE;PAR;Paradero;Paradero;;1-------;RQ;9501;;;
VE;PPH;Parai-tepuí;Parai-tepui;;---4----;AI;0212;;0501N 06056W;
VE;PRG;Pertigalete;Pertigalete;;1-------;RQ;9501;;;
VE;PMV;Porlamar;Porlamar;;---4----;AI;9501;;;
VE;PYH;Puerto Ayacucho;Puerto Ayacucho;;1--4----;AI;9501;;;
VE;PBL;Puerto Cabello;Puerto Cabello;;1--4----;AI;9501;;;
VE;PCO;Puerto Carenero;Puerto Carenero;;1-3-----;RL;0307;;1029N 06410W;
VE;PHO;Puerto de Hierro;Puerto de Hierro;;1-------;AI;9501;;;
VE;PCZ;Puerto La Cruz;Puerto La Cruz;;1-------;AI;9501;;;
VE;MIV;Puerto Miranda/Maracaibo L.;Puerto Miranda/Maracaibo L.;;1-------;AI;9501;;;
VE;PZO;Puerto Ordaz;Puerto Ordaz;;1--4----;AI;9501;;;
VE;PPZ;Puerto Páez;Puerto Paez;;1--4----;AI;0212;;0613N 06727W;
VE;PSU;Puerto Sucre;Puerto Sucre;;1-------;RQ;9501;;;
VE;PCA;Punta Camacho;Punta Camacho;;1-------;RQ;9501;;;
VE;PCN;Punta Cardón;Punta Cardon;;1-------;AI;0212;;1139N 07013W;
VE;PCU;Punta Cuchillo;Punta Cuchillo;;1-------;RQ;9501;;;
VE;PLV;Punta de Palmas;Punta de Palmas;;1-------;AI;9501;;;
VE;PPD;Punta de Piedra;Punta de Piedra;;1-------;AI;9501;;;
VE;PPS;Punta de Piedras;Punta de Piedras;;--3-----;RQ;0607;;1054N 06406W;
VE;PFI;Punto Fijo;Punto Fijo;;1-------;QQ;9501;;;
VE;QAA;Quanta;Quanta;;0-------;RQ;9501;;;
VE;SVZ;San Antonio;San Antonio;;---4----;AI;9501;;;
VE;ANT;San Antonio de Los Altos;San Antonio de Los Altos;;--3-----;RL;0607;;1022N 06656W;
VE;SAT;San Antonio del Táchira;San Antonio del Tachira;;--3-----;RL;0307;;0749N 07226W;
VE;SCA;San Carlos;San Carlos;;--3-----;RL;0001;;;
VE;SCI;San Cristobal;San Cristobal;;---4----;AI;0001;;;
VE;SNF;San Felipe;San Felipe;;---4----;AI;9501;;;
VE;SFX;San Félix;San Felix;;1-------;AI;9501;;;
VE;SFD;San Fernando de Apure;San Fernando de Apure;;1--4----;AI;9501;;;
VE;SJQ;San Joaquín;San Joaquin;;--3-----;RL;0307;;1015N 06747W;
VE;SJM;San Juan de los Morros;San Juan de los Morros;;--3-----;RL;0307;;0954N 06721W;
VE;SLV;San Lorenzo/Maracaibo L;San Lorenzo/Maracaibo L;;1-------;AI;9501;;;
VE;SVV;San Salvador de Paul Apt;San Salvador de Paul Apt;;---4----;AI;0401;;0700N 06200W;
VE;SOM;San Tome;San Tome;;---4----;AI;9501;;;
VE;STB;Santa Cruz del Zulia;Santa Cruz del Zulia;;--34----;AI;0401;;0854N 07159W;
VE;SCR;Santa Cruz; Aragua;Santa Cruz; Aragua;;--3-----;RL;0607;;1011N 06731W;
VE;SNV;Santa Elena;Santa Elena;;---4----;AI;0001;;;
VE;STD;Santo Domingo;Santo Domingo;;---4----;AI;9501;;;
VE;TJV;Tia Juana/Maracaibo L;Tia Juana/Maracaibo L;;1-------;AI;9501;;;
VE;TUV;Tucupita;Tucupita;;---4----;AI;0001;;;
VE;TMO;Tumeremo;Tumeremo;;---4----;AI;0001;;;
VE;TUR;Turiamo;Turiamo;;1-------;AI;9501;;;
VE;YUR;Ureña;Urena;;1-3--6--;RL;0307;;0755N 07227W;
VE;URM;Uriman;Uriman;;---4----;AI;0001;;;
VE;VLN;Valencia;Valencia;;---4----;AI;0001;;;
VE;VLV;Valera;Valera;;---4----;AI;9501;;;
VE;VDP;Valle De Pascua;Valle De Pascua;;---4----;AI;0001;;;
VE;WOK;Wonken;Wonken;;---4----;AI;0001;;;
