ET;;.ETHIOPIA;;;;;;;;
ET;ADD;Addis Ababa;Addis Ababa;;---45---;AI;;;;
ET;AMH;Arba Mintch;Arba Mintch;;---4----;AI;9601;;;
ET;ASO;Asosa;Asosa;;---4----;AI;9601;;;
ET;AWA;Awassa;Awassa;;---4----;AI;9601;;;
ET;AXU;Axum;Axum;;---4----;AI;9601;;;
ET;BJR;Bahar Dar;Bahar Dar;;---4----;AI;9601;;;
ET;BCY;Bulchi;Bulchi;;---4----;AI;9601;;;
ET;DBM;Debra Marcos;Debra Marcos;;---4----;AI;9601;;;
ET;DEM;Dembidollo;Dembidollo;;---4----;AI;9601;;;
ET;DSE;Dessie;Dessie;;---4----;AI;9601;;;
ET;DIR;Dire Dawa;Dire Dawa;;---45---;AI;;;;
ET;GMB;Gambela;Gambela;;---4----;AI;9601;;;
ET;GOB;Goba;Goba;;---4----;AI;9601;;;
ET;GDQ;Gondar;Gondar;;---4----;AI;9601;;;
ET;GOR;Gore;Gore;;---4----;AI;9601;;;
ET;HUE;Humera;Humera;;---4----;AI;9601;;;
ET;JIM;Jimma;Jimma;;---4----;AI;9601;;;
ET;LFO;K'elafo;K'elafo;;---4----;AI;0212;;0537N 04408E;
ET;MQX;Makale;Makale;;---4----;AI;9601;;;
ET;MKS;Mekane Selam;Mekane Selam;;---4----;AI;9601;;;
ET;MZX;Mena;Mena;;---4----;AI;;;;
ET;MTF;Mizan Teferi;Mizan Teferi;;---4----;AI;9601;;;
ET;OTA;Mot'a;Mot'a;;---4----;AI;0212;;1105N 03752E;
ET;MUJ;Mui;Mui;;---4----;AI;9601;;;
ET;NZR;Nazret;Nazret;;--3-----;RL;0307;;0833N 03916E;
ET;SXU;Soddu;Soddu;;---4----;AI;9601;;;
ET;SOD;Sodo;Sodo;;--3-----;RL;0601;;0835N 03549E;
ET;TIE;Tippi;Tippi;;---4----;AI;9601;;;
ET;WAC;Waca;Waca;;---4----;AI;9601;;;
