CN;;.CHINA;;;;;;;;
CN;AKU;Aksu;Aksu;65;---4----;AS;0701;;3840N 07540E;
CN;AKL;Alatawshankou;Alatawshankou;65;-2------;AS;9506;;;
CN;AAT;Altay;Altay;65;---4----;AS;0701;;4356N 08930E;
CN;;Amoy = Xiamen;Amoy = Xiamen;;;;;;;
CN;ANN;Anning;Anning;53;-23-----;RL;0607;;2454N 10229E;
CN;AQG;Anqing;Anqing;34;1-------;AS;9506;;;
CN;ANQ;Anqiu;Anqiu;37;1-3-----;RL;0601;;3625N 11911E;
CN;ASN;Anshan;Anshan;21;-2------;AS;9506;;;
CN;ANS;Anshun;Anshun;52;-23-----;RL;0501;;2615N 10556E;
CN;ART;Arhaxat;Arhaxat;15;--3-----;AS;9506;;;
CN;BGG;Bagong;Bagong;52;--3-----;RL;0607;;2658N 10840E;
CN;BAI;Baicheng;Baicheng;22;-23-----;RL;0607;;4636N 12250E;
CN;BMJ;Baimajing;Baimajing;46;--3-----;AS;0701;;1942N 10913E;
CN;BYU;Baiyun;Baiyun;44;--3-----;AS;0701;;2515N 11404E;
CN;BON;Bao'an;Bao'an;44;--3-----;RL;0307;;2455N 11223E;
CN;BAD;Baoding;Baoding;13;--3-----;RL;0201;;3851N 11528E;
CN;BJX;Baoji;Baoji;61;123-----;RL;0607;;3422N 10708E;
CN;BAO;Baoshanmatou;Baoshanmatou;31;1-------;AS;9506;;;
CN;BAV;Baotou;Baotou;15;-234----;RL;0212;;4034N 11000E;
CN;BAS;Basuo;Basuo;46;1-------;AS;9506;;;
CN;BAY;Bayuquan;Bayuquan;21;1-------;RL;9709;;;
CN;BHY;Beihai;Beihai;45;1--4----;AS;9503;;;
CN;BJO;Beijiao;Beijiao;35;--3-----;RL;0001;;;
CN;YQS;Beijiao;Beijiao;44;--3-----;RL;9805;;;
CN;BJS;Beijing;Beijing;11;-2345---;AS;9503;;;
CN;BLU;Beiliu;Beiliu;14;--3-----;RL;0601;;3529N 11233E;
