SR;;.SURINAME;;;;;;;;
SR;ABN;Albina;Albina;;1--4----;AI;9601;;;
SR;AAJ;Awaradam;Awaradam;;---4----;AI;0001;;;
SR;BTO;Botopasie;Botopasie;;---4----;AI;0001;;;
SR;DOE;Djoemoe;Djoemoe;;---4----;AI;0001;;;
SR;DRJ;Drietabbetje;Drietabbetje;;---4----;AI;0001;;;
SR;KCB;Kasikasima;Kasikasima;;---4----;AI;0001;;;
SR;LDO;Ladouanie;Ladouanie;;---4----;AI;0001;;;
SR;MOJ;Moengo;Moengo;;1--4----;AI;9601;;;
SR;ICK;Nieuw Nickerie;Nieuw Nickerie;;1--4----;AI;9601;;;
SR;OEM;Paloemeu;Paloemeu;;---4----;AI;0001;;;
SR;PBM;Paramaribo;Paramaribo;;1--45---;AI;9601;;;
SR;PRM;Paranam;Paranam;;1-------;AI;9401;;;
SR;SMA;Smalkalden;Smalkalden;;1-------;AI;9401;;;
SR;SMZ;Stoelmans Eiland;Stoelmans Eiland;;---4----;AI;9601;;;
SR;TOT;Totness;Totness;;---4----;AI;0001;;;
SR;AGI;Wageningen;Wageningen;;1--4----;AI;9601;;;
SR;WSO;Washabo;Washabo;;---4----;AI;0001;;;
SR;ZDJ;Zanderij;Zanderij;;--3-----;RL;0201;;0527N 05511W;
