SA;;.SAUDI ARABIA;;;;;;;;
SA;AHB;Abha;Abha;;---4----;AI;0001;;;
SA;DMM;Ad Dammam;Ad Dammam;;12345---;RL;0501;;2625N 05006E;
SA;BAH;Al Bahah;Al Bahah;;--3-----;RL;9901;;;
SA;AHA;Al Hada;Al Hada;;1-------;QQ;8103;;;
SA;JBI;Al Jubayl Industrial City;Al Jubayl Industrial City;;1-3-----;RL;0307;;2704N 04933E;
SA;AKH;Al Kharj;Al Kharj;;--3-----;RQ;9501;;;
SA;ALK;Al Khobar;Al Khobar;;1-------;RQ;9506;;;
SA;ABT;Al-Baha;Al-Baha;;---4----;AI;0001;;;
SA;ARR;Ar Rass;Ar Rass;;--3-----;RL;9901;;;
SA;RAE;Arar;Arar;;---4----;AI;0001;;;
SA;BDN;Badanah;Badanah;;--3-----;RL;0201;;3058N 04101E;
SA;BHH;Bisha;Bisha;;---4----;AI;9401;;;
SA;DHA;Dhahran;Dhahran;;1--4----;AI;9401;;;
SA;DHU;Dhuba;Dhuba;;1-------;RQ;9506;;;
SA;ELQ;Gassim;Gassim;;---4----;AI;9401;;;
SA;URY;Gurayat;Gurayat;;---4----;AI;9401;;;
SA;HBT;Hafar al Batin;Hafar al Batin;;--34----;AI;9901;;;
SA;HAS;Hail;Hail;;---4----;AI;9401;;;
SA;HOF;Hofuf;Hofuf;;---4----;QQ;8103;;;
SA;JED;Jeddah;Jeddah;;1--45---;AI;9601;;;
SA;GIZ;Jizan;Jizan;;1--4----;AI;0607;;1653N 04233E;
SA;AJF;Jouf;Jouf;;---4----;AI;9401;;;
SA;JUT;Juaymah Terminal;Juaymah Terminal;;1-------;RQ;9506;;;
SA;JUB;Jubail;Jubail;;1-------;QQ;8103;;;
SA;KMX;Khamis Mushayt;Khamis Mushayt;;--34----;AI;9601;;;
SA;KFH;King Fhad;King Fhad;;0-------;RQ;9307;;;
SA;KKH;King Khalid;King Khalid;;0-------;RQ;9307;;;
SA;LIT;Lith;Lith;;1-------;QQ;8103;;;
SA;MED;Madinah;Madinah;;---4----;AI;0001;;;
SA;MJH;Majma;Majma;;---4----;AI;0001;;;
SA;MAK;Makkah;Makkah;;1-------;QQ;8103;;;
SA;MAN;Manailih;Manailih;;1-------;QQ;8103;;;
SA;MUF;Manfouha;Manfouha;;1-------;QQ;8103;;;
SA;;Medina = Madinah;Medina = Madinah;;;;;;;
SA;EAM;Nejran;Nejran;;---4----;AI;9401;;;
SA;AQI;Qaisumah;Qaisumah;;---4----;AI;0001;;;
SA;QAL;Qalsn;Qalsn;;1-------;QQ;8103;;;
SA;QTF;Qatif;Qatif;;---4----;AI;0001;;;
SA;QUR;Qurayyah;Qurayyah;;1-------;QQ;8103;;;
SA;RAB;Rabigh;Rabigh;;1-------;QQ;8103;;;
SA;RAH;Rafha;Rafha;;---4----;AI;9401;;;
SA;RAR;Ras al Khafji;Ras al Khafji;;1-------;QQ;8103;;;
SA;RAM;Ras al Mishab;Ras al Mishab;;1-------;QQ;8103;;;
SA;RTA;Ras Tanura;Ras Tanura;;1-------;QQ;8103;;;
SA;RUH;Riyadh;Riyadh;;---45---;AI;9401;;;
SA;RYP;Riyadh Dry Port;Riyadh Dry Port;;-23-----;RL;0601;;2438N 04644E;
SA;SUH;Salboukh;Salboukh;;1-------;QQ;8103;;;
SA;SAY;Sayhat;Sayhat;;--3-----;RL;0401;;2628N 05002E;
SA;SHW;Sharurah;Sharurah;;---4----;AI;9601;;;
SA;TUU;Tabuk;Tabuk;;---4----;AI;9401;;;
SA;TIF;Taif;Taif;;---4----;AI;9601;;;
SA;TUI;Turaif;Turaif;;---4----;AI;9401;;;
SA;VLA;Umm Lajj;Umm Lajj;;1-3-----;RL;0401;;2501N 03716E;
SA;UZH;Unayzah;Unayzah;;--34----;AI;9901;;;
SA;WAE;Wadi ad Dawasir;Wadi ad Dawasir;;--34----;AI;9901;;;
SA;AWI;Waisumah;Waisumah;;---4----;QQ;8103;;;
SA;EJH;Wedjh;Wedjh;;1--4----;AI;9601;;;
SA;YNB;Yanbu al-Bahr;Yanbu al-Bahr;;1-34----;AI;0401;;2405N 03802E;
SA;YBI;Yanbu Industrial City;Yanbu Industrial City;;1-3-----;RL;0307;;2359N 03813E;
SA;ZUL;Zilfi;Zilfi;;---4----;AI;0001;;;
SA;ZUY;Zulayfayn;Zulayfayn;;1-------;QQ;8103;;;
