CY;;.CYPRUS;;;;;;;;
CY;AKT;Akrotiri;Akrotiri;;1--4----;AI;9601;;;
CY;AYI;Ayia Napa;Ayia Napa;;1-3--6--;RL;0407;QNP;3459N 03400E;
CY;DHK;Dhekelia;Dhekelia;;1-3-----;RL;0701;;3459N 03345E;@Fun@Sta@Coo
CY;EPK;Episkopi;Episkopi;;---4----;AI;9506;;;
CY;ECN;Ercan;Ercan;;---4----;AI;9601;;;
CY;FMG;Famagusta;Famagusta;;1-3-----;RL;0701;;3506N 03357E;@Fun@Sta@Coo
CY;KAL;Gastria;Gastria;;--3-----;RL;0701;;3520N 03400E;@Fun@Sta@Coo
CY;KAR;Karavostasi;Karavostasi;;1-3-----;RL;0701;;3508N 03250E;@Fun@Sta@Coo
CY;KPO;Kofinou;Kofinou;;--3-----;RL;0207;;3449N 03323E;
CY;KYR;Kyrenia;Kyrenia;;1-3-----;RL;0701;;3520N 03320E;@Fun@Sta@Coo
CY;LCA;Larnaca;Larnaca;;1--45---;AI;9601;;;
CY;LAT;Latchi;Latchi;;1-3-----;RL;0701;;3502N 03224E;@Fun@Sta@Coo
CY;LMS;Limassol;Limassol;;1-3-5---;RL;0701;;3441N 03303E;@Fun@Sta@Coo
CY;MOI;Moni;Moni;;--3-----;RL;0701;;3444N 03312E;@Fun@Sta@Coo
CY;MPB;Morphou Bay;Morphou Bay;;1-------;XX;0701;;;Does not qualify
CY;NIC;Nicosia;Nicosia;;1--45---;AI;9601;;;
CY;PFO;Paphos;Paphos;;1--4----;AI;9601;;;
CY;VAS;Vasilikos;Vasilikos;;123-----;RL;0307;;3443N 03319E;
CY;ZER;Xeros;Xeros;;1-3-----;RL;0307;;3508N 03250E;
CY;ZYY;Zyyi;Zyyi;;--3-----;RL;0701;;3444N 03320E;@Fun@Sta@Coo
