DO;;.DOMINICAN REPUBLIC;;;;;;;;
DO;AZU;Azua;Azua;;1-3--6--;RL;0307;;1827N 07044W;
DO;BAN;Baní;Bani;;1-3-----;RL;0701;;1817N 07020W;@Fun@Sta@Coo
DO;BRX;Barahona;Barahona;;1--4----;AI;9601;;;
DO;BCC;Boca Chica;Boca Chica;;1-------;AI;9401;;;
DO;CBJ;Cabo Rojo;Cabo Rojo;;1--4----;AI;9401;;;
DO;CAU;Caucedo;Caucedo;;1-3--6--;RL;0401;;1825N 06938W;
DO;DAJ;Dajabón;Dajabon;;--3-----;RL;0607;;1933N 07142W;
DO;JIM;Jimaní;Jimani;;--3-----;RL;0212;;1829N 07151W;
DO;LRM;La Romana;La Romana;;1-------;AI;9601;;;
DO;MAN;Manzanillo;Manzanillo;;123-----;RL;0701;;1942N 07145W;@Fun@Sta@Coo
DO;PDR;Pedernales;Pedernales;;1-------;AI;9401;;;
DO;PIM;Pimentel;Pimentel;;-23--6--;RL;0607;;1911N 07006W;
DO;PUD;Puerto Duarte;Puerto Duarte;;0-------;RQ;9506;;;
DO;PUO;Puerto Libertador;Puerto Libertador;;1-------;QQ;8103;;;
DO;PAL;Puerto Palenque;Puerto Palenque;;1-3-----;RL;0701;;1814N 07009W;@Fun@Sta@Coo
DO;POP;Puerto Plata;Puerto Plata;;1-------;AI;9601;;;
DO;PVA;Puerto Viejo de Azua;Puerto Viejo de Azua;;1-------;RL;0212;;1820N 07050W;
DO;PUJ;Punta Cana Apt;Punta Cana Apt;;--34----;RL;0601;;1834N 06821W;
DO;HAI;Rio Haina;Rio Haina;;1-------;QQ;8103;;;
DO;SNX;Sabana de la Mar;Sabana de la Mar;;1--4----;AI;0212;;1904N 06923W;
DO;SAL;Salcedo;Salcedo;;--3-----;RQ;0607;;1925N 07023W;
DO;SCR;San Cristobal;San Cristobal;;--3-----;RQ;9501;;;
DO;MCR;San Fernando de Monte Cristi;San Fernando de Monte Cristi;;--3-----;RL;0607;;1951N 07139W;
DO;SFN;San Francisco de Macorís;San Francisco de Macoris;;1-------;RL;0212;;1918N 07015W;
DO;SIS;San Ignacio Sabaneta;San Ignacio Sabaneta;;--3-----;RQ;0607;;1928N 07120W;
DO;SJM;San Juan de la Maguana;San Juan de la Maguana;;--3-----;RL;0106;;1848N 07113W;
DO;SPM;San Pedro de Macorís;San Pedro de Macoris;;1-------;AI;0212;;1827N 06918W;
DO;SNZ;Sánchez;Sanchez;;123-----;RL;0701;;1914N 06937W;@Fun@Sta@Coo
DO;SAM;Santa Bárbara de Samaná;Santa Barbara de Samana;;--3-----;RL;0207;;1912N 06919W;
DO;STI;Santiago de los Caballeros;Santiago de los Caballeros;;1-3-----;RL;9805;;;
DO;SDQ;Santo Domingo;Santo Domingo;;1-345---;AI;0307;;1828N 06954W;
DO;VAL;Villa Altagracia;Villa Altagracia;;1-3-----;RL;0407;;1840N 07010W;
