NO;;.NORWAY;;;;;;;;
NO;AHM;Aaheim;Aaheim;15;0-------;RL;9811;;;
NO;AKM;Aakrehamn;Aakrehamn;11;0-------;RL;9811;;;
NO;ABN;Aarebakken;Aarebakken;08;0-------;RQ;9811;;;
NO;AAF;Åfjord;Afjord;16;1-------;AI;9704;;;
NO;AGD;Agdenes;Agdenes;16;1-------;AI;9704;;;
NO;AFT;Agnefest;Agnefest;10;1-3-----;RL;9901;;;
NO;AGO;Ågotnes;Agotnes;12;1-3-----;AF;0401;;6024N 00501E;
NO;AKL;Akland;Akland;09;--3-----;RL;0701;;5844N 00903E;
NO;AES;Ålesund;Alesund;15;1-34----;AF;9501;;;
NO;ALG;Ålgård;Algard;11;--3-----;RL;0201;;5845N 00551E;
NO;ALN;Alnabru;Alnabru;03;0-------;AF;9506;;;
NO;ALS;Alstahaug;Alstahaug;18;1-------;AI;9704;;;
NO;ALF;Alta;Alta;20;1-34----;AF;9501;;;
NO;ADL;Alvdal;Alvdal;04;--3-----;RQ;0607;;6206N 01037E;
NO;AAV;Alvik;Alvik;12;1-3-----;AF;9501;;;
NO;ASR;Åna-Sira;Ana-Sira;11;--3-----;RL;0201;;5818N 00623E;
NO;AND;Åndalsnes;Andalsnes;15;123-----;AF;9501;;;
NO;ANU;Andebu;Andebu;07;--3-----;AF;9506;;;
NO;ADN;Andenes;Andenes;18;1-34----;AF;9506;ANX;;
NO;ADY;Andøy;Andoy;18;1-------;AI;9704;;;
NO;AAN;Årdal;Ardal;14;1-3-----;AF;9501;;;
NO;ARD;Årdalstangen;Ardalstangen;14;1-3-----;AF;9501;;;
NO;ARE;Arendal;Arendal;09;123-----;AF;9501;XGD;;
NO;AHS;Arhus;Arhus;12;--3-----;RL;0507;;6044N 00609E;
NO;ARN;Årnes;Arnes;02;-23-----;AF;0212;;6007N 01128E;
NO;ROS;Åros;Aros;06;--3-----;RL;0701;;5942N 01030E;
NO;AAS;Ås;As;02;-23-----;AF;9506;;;
NO;ASK;Asker;Asker;02;--3-----;AF;9506;;;
NO;ASM;Askim;Askim;01;--3-----;AF;9506;;;
NO;ASY;Askøy;Askoy;12;1-------;AI;9704;;;
NO;ASL;Askvoll;Askvoll;14;1-------;AI;9704;;;
NO;AUK;Aukra;Aukra;15;1-------;AI;9704;;;
