MA;;.MOROCCO;;;;;;;;
MA;AGA;Agadir;Agadir;;1--4----;AI;9601;;;
MA;ASE;Aïn Sebaa;Ain Sebaa;;-23-----;RL;0501;;3336N 00732W;
MA;AHU;Al Hoceïma;Al Hoceima;;1--4----;AI;0212;;3515N 00356W;
MA;ASI;Asilah;Asilah;;1-------;QQ;8103;;;
MA;AZE;Azemmour;Azemmour;;1-------;QQ;8103;;;
MA;AZR;Azrou;Azrou;;--3-----;RQ;9501;;;
MA;BEN;Benguerir;Benguerir;;--3-----;RL;0307;;3214N 00757W;
MA;BEM;Beni Mellal;Beni Mellal;;--3-----;RQ;9501;;;
MA;BER;Berkane;Berkane;;--3-----;RQ;9501;;;
MA;BED;Berrechid;Berrechid;;--3-----;RQ;9501;;;
MA;BOU;Bouznika;Bouznika;;--3-----;RQ;9501;;;
MA;BRE;Breich;Breich;;0-------;RQ;9307;;;
MA;CAS;Casablanca;Casablanca;;1--45---;AI;9601;;;
MA;VIL;Dakhla;Dakhla;;1--4----;AI;9506;;;
MA;ELJ;El Jadida;El Jadida;;1-3-----;RL;0307;;3315N 00830W;
MA;ERH;Errachidia;Errachidia;;---4----;AI;0001;;;
MA;ESS;Essaouira;Essaouira;;1-3-----;RL;0307;;3125N 00930W;
MA;FEZ;Fez;Fez;;---4----;AI;9601;;;
MA;GLN;Goulimime;Goulimime;;---4----;AI;0001;;;
MA;JFL;Jorf Lasfar;Jorf Lasfar;;--3-----;RQ;9506;;;
MA;KAT;Kasba Tadla;Kasba Tadla;;--3-----;RQ;9501;;;
MA;NNA;Kenitra (ex Port Lyautey);Kenitra (ex Port Lyautey);;1--4----;AI;9601;;;
MA;KHE;Khemisset;Khemisset;;--3-----;RQ;9501;;;
MA;KHA;Khouribga;Khouribga;;--3-----;RQ;9501;;;
MA;SEK;Ksar Es Souk;Ksar Es Souk;;---4----;AI;0001;;;
MA;KMA;Ksar Majaz;Ksar Majaz;;-23--6--;RL;0701;;;
MA;EUN;Laayoune (El Aaiun);Laayoune (El Aaiun);;1--4----;AI;9506;;;
MA;LAR;Larache;Larache;;1-------;QQ;8103;;;
MA;RAK;Marrakech;Marrakech;;-234----;AI;0212;;3138N 00800W;
MA;MEK;Meknès;Meknes;;--3-----;RL;0212;;3354N 00533W;
MA;MOH;Mohammedia;Mohammedia;;1-------;QQ;8103;;;
MA;NDR;Nador;Nador;;1-------;AI;9601;;;
MA;NOU;Nouasseur;Nouasseur;;0-------;RQ;9307;;;
MA;OZZ;Ouarzazate;Ouarzazate;;---4----;AI;9601;;;
MA;OUD;Oujda;Oujda;;---4----;AI;9601;;;
MA;RBA;Rabat;Rabat;;1--4----;AI;9601;;;
MA;SFI;Safi;Safi;;1--4----;AI;9601;;;
MA;SAL;Salé;Sale;;1-------;RL;0212;;3402N 00648W;
MA;SET;Settat;Settat;;0-------;RQ;9307;;;
MA;SII;Sidi Ifni;Sidi Ifni;;1-------;AI;9901;;;
MA;SIK;Sidi Kacem;Sidi Kacem;;--3-----;RQ;9501;;;
MA;SMW;Smara;Smara;;---4----;AI;0001;;;
MA;TTA;Tan Tan;Tan Tan;;---4----;AI;9601;;;
MA;PTM;Tanger Med;Tanger Med;;123-----;AI;0701;;;
MA;TNG;Tangier;Tangier;;1--45---;AI;0701;;3547N 00549W;@Coo
MA;TFY;Tarfaya;Tarfaya;;---4----;AI;0001;;;
MA;TAR;Taroudannt;Taroudannt;;--3-----;RQ;9501;;;
MA;TAZ;Taza;Taza;;--3-----;RQ;9501;;;
MA;TTU;Tétouan;Tetouan;;1--4----;AI;0212;;3534N 00523W;
MA;THI;Tinerhir;Tinerhir;;--3-----;RL;0507;;3130N 00531W;
MA;TZI;Tiznit;Tiznit;;--3-----;RL;0507;;2943N 00943W;
