MK;;.MACEDONIA; THE FORMER YUGOSLAV REPUBLIC OF;;;;;;;;
MK;BRV;Berovo;Berovo;;--3----B;AC;9704;;;
MK;BTL;Bitola;Bitola;;-234----;AC;9704;;;
MK;BLC;Blace;Blace;;--3----B;AC;9704;;;
MK;BLT;Blato;Blato;;--3----B;AC;9704;;;
MK;BDA;Bogdanci;Bogdanci;;--3-----;RQ;0607;;4112N 02234E;
MK;BRD;Bogorodica;Bogorodica;;--3----B;AC;9704;;;
MK;DEB;Debar;Debar;;--3-----;RL;0601;;4132N 02031E;
MK;DLV;Delcevo;Delcevo;;--3----B;AC;9704;;;
MK;DKJ;Demir Kapija;Demir Kapija;;1-3-----;RL;0701;;4124N 02214E;
MK;DVB;Deve Bair;Deve Bair;;--3----B;AC;9704;;;
MK;GVL;Gevgelija;Gevgelija;;-23-----;AC;0507;;4108N 02230E;
MK;GST;Gostivar;Gostivar;;--3-----;AC;9704;;;
MK;JNC;Jacince;Jacince;;--3----B;AC;9704;;;
MK;KFN;Kafasan;Kafasan;;--3----B;AC;9704;;;
MK;KBI;Karbinci;Karbinci;;--3-----;RQ;0607;;4148N 02214E;
MK;KVD;Kavadarci;Kavadarci;;--3----B;AC;9704;;;
MK;KCV;Kicevo;Kicevo;;--3-----;RQ;9705;;;
MK;KCI;Kocani;Kocani;;--3-----;RL;0201;;4155N 02224E;
MK;KOS;Kosovo;Kosovo;;--3-----;RL;0212;;4149N 02107E;
MK;KUM;Kumanovo;Kumanovo;;--3-----;AC;9704;;;
MK;LOZ;Lozovo;Lozovo;;-23-----;RL;0701;;4147N 02154E;
MK;MTL;Medzitlija;Medzitlija;;--3----B;AC;0212;;4056N 02126E;
MK;MIR;Miravci;Miravci;;--3-----;RL;0701;;4118N 02225E;
MK;NGT;Negotino;Negotino;;--3-----;RQ;9705;;;
MK;NSL;Novo Selo;Novo Selo;;--3----B;AC;9704;;;
MK;OBL;Oblesevo;Oblesevo;;--3-----;RL;0701;;4153N 02220E;
MK;OHD;Ohrid;Ohrid;;--34---B;AC;9704;;;
MK;PLN;Pelince;Pelince;;--3----B;AC;9704;;;
MK;PTR;Petrovec;Petrovec;;---4---B;AC;9704;;;
MK;PLP;Prilep;Prilep;;-23-----;AC;0307;;4120N 02133E;
MK;PRO;Probistip;Probistip;;--3-----;RL;0601;;4200N 02210E;
MK;RSN;Resen;Resen;;--3-----;AC;9704;;;
MK;SKP;Skopje;Skopje;;--34---B;AC;9704;;;
MK;SPT;Sopot;Sopot;;--3----B;AC;9704;;;
MK;SDR;Star Dojran;Star Dojran;;--3----B;AC;9704;;;
MK;STE;Stenje;Stenje;;--3----B;AC;9704;;;
MK;STP;Stip;Stip;;--3-----;AC;9704;;;
MK;STG;Struga;Struga;;--3-----;AC;9704;;;
MK;STM;Strumica;Strumica;;--3-----;AC;0307;;4126N 02238E;
MK;STN;Sveti Naum;Sveti Naum;;--3----B;AC;9704;;;
MK;TBN;Tabanovce;Tabanovce;;--3----B;AC;9704;;;
MK;TEV;Tetovo;Tetovo;;--3-----;AC;9704;;;
MK;TBR;Trubarevo;Trubarevo;;--3-----;AC;9704;;;
MK;VAL;Valandovo;Valandovo;;--3-----;RL;0601;;4119N 02233E;
MK;TTV;Veles;Veles;;-23-----;RL;0307;;4142N 02146E;
MK;VIN;Vinica;Vinica;;--3-----;RL;0201;;4152N 02229E;
MK;VLK;Volkovo;Volkovo;;--3-----;AC;9704;;;
