GT;;.GUATEMALA;;;;;;;;
GT;ADU;Aduana;Aduana;;0-------;RQ;9307;;;
GT;AMA;Amatitlán;Amatitlan;;--3-----;RL;0212;;1429N 09037W;
GT;ANT;Antigua;Antigua;;0-------;;;;;
GT;AMI;Asunción Mita;Asuncion Mita;;--3-----;RL;0307;;1419N 08942W;
GT;BAB;Barberena;Barberena;;--3-----;RL;0501;;1418N 09021W;
GT;BAR;Bárcenas;Barcenas;;--3---7-;RL;0401;;1431N 09036W;
GT;BOC;Boca del Monte;Boca del Monte;;-23--6--;RL;0307;;1433N 09031W;
GT;CMM;Carmelita;Carmelita;;---4----;AI;0001;;;
GT;CHR;Champerico;Champerico;;123--67-;RL;0401;;1418N 09155W;
GT;CHC;Chicacao;Chicacao;;--3-----;RL;0307;;1432N 09119W;
GT;CHI;Chimaltenango;Chimaltenango;;-23-----;RQ;9501;;;
GT;CIQ;Chiquimula;Chiquimula;;---4----;AI;0001;;;
GT;CHQ;Chiquimulilla;Chiquimulilla;;--3-----;RL;0307;;1405N 09022W;
GT;CTU;Ciudad Tecún Umán;Ciudad Tecun Uman;;-23-----;RL;0307;;1440N 09209W;
GT;CDV;Ciudad Vieja;Ciudad Vieja;;--3-----;RL;0307;;1431N 09045W;
GT;CTF;Coatepeque;Coatepeque;;-234-6--;AI;0401;;1442N 09152W;
GT;CBV;Coban;Coban;;--34----;AI;9704;;;
GT;CUI;Cuilapa;Cuilapa;;--3-----;RL;0607;;1417N 09018W;
GT;COY;Cuyotenango;Cuyotenango;;--3-----;RQ;0101;;;
GT;DON;Dos Lagunas;Dos Lagunas;;--34----;RL;0601;;1741N 08932W;
GT;ENJ;El Naranjo;El Naranjo;;---4----;AI;0001;;;
GT;ELP;El Pino;El Pino;;--3-----;RL;0307;;1419N 09023W;
GT;PRO;El Progreso;El Progreso;;-23--6--;RL;0307;;1451N 09003W;
GT;ELR;El Rancho;El Rancho;;--3--6--;RL;0401;;1454N 09000W;
GT;ERH;El Rancho;El Rancho;;0-------;RQ;9307;;;
GT;ELT;El Tejar;El Tejar;;--3-----;RL;0307;;1438N 09047W;
GT;ERI;Entre Ríos;Entre Rios;;-23--6--;RL;0307;;1538N 08832W;
GT;ESC;Escuintla;Escuintla;;--3-----;RQ;9501;;;
GT;ESQ;Esquipulas;Esquipulas;;--3---7-;RL;0401;;1434N 08921W;
GT;EST;Estanzuela;Estanzuela;;--3-----;RL;0307;;1500N 08934W;
GT;FRS;Flores;Flores;;---4----;AI;9601;;;
GT;FRA;Fraijanes;Fraijanes;;0-------;RQ;9307;;;
GT;GUA;Guatemala City;Guatemala City;;---45---;AI;9601;;;
GT;HUG;Huehuetenango;Huehuetenango;;---4----;AI;0001;;;
GT;JAL;Jalapa;Jalapa;;--3-----;RL;0607;;1438N 08959W;
GT;JUT;Jutiapa;Jutiapa;;--3-----;RL;0307;;1417N 08954W;
GT;LAA;La Aurora;La Aurora;;1-------;RQ;0407;;;
GT;LAF;La Fragua;La Fragua;;0-------;RQ;9307;;;
GT;LIV;Lívingston;Livingston;;1-3-----;RL;0212;;1550N 08845W;
GT;MAS;Masagua;Masagua;;-23-----;RL;0501;;1412N 09050W;
GT;MAZ;Mazatenango;Mazatenango;;--3-----;RQ;9501;;;
GT;MCR;Melchor de Mencos;Melchor de Mencos;;---4----;AI;0212;;1704N 08909W;
GT;MIX;Mixco;Mixco;;--3-----;RL;0307;;1438N 09036W;
GT;NAH;Nahualate;Nahualate;;-23--6--;RL;0307;;1432N 09124W;
GT;OBE;Obero;Obero;;-23-----;RL;0307;;1402N 09049W;
GT;PLA;Palencia;Palencia;;--3-----;RL;0501;;1439N 09021W;
GT;PAL;Palin;Palin;;0-------;RQ;9307;;;
GT;PAR;Parramos;Parramos;;--3-----;RL;0501;;1436N 09048W;
GT;PCG;Paso Caballos;Paso Caballos;;---4----;AI;0001;;;
GT;PAT;Patulul;Patulul;;-23-----;RL;0307;;1425N 09110W;
GT;PTZ;Patzicía;Patzicia;;--3-----;RL;0307;;1437N 09055W;
GT;PON;Poptún;Poptun;;---4----;AI;0212;;1620N 08925W;
GT;PNV;Pueblo Nuevo Viñas;Pueblo Nuevo Vinas;;--3-----;RL;0601;;1414N 09029W;
GT;PBR;Puerto Barrios;Puerto Barrios;;1--4----;AI;9601;;;
GT;PRQ;Puerto Quetzal;Puerto Quetzal;;1-------;RQ;9506;;;
GT;STC;Puerto Santo Tomás de Castilla;Puerto Santo Tomas de Castilla;;1-------;AI;0307;;1542N 08837W;
GT;PUR;Purulhá;Purulha;;--3-----;RL;0307;;1516N 09012W;
GT;AAZ;Quetzaltenango;Quetzaltenango;;--34----;AI;0101;;;
GT;QUI;Quiriguá;Quirigua;;--3-----;RL;0307;;1516N 08905W;
GT;RTE;Retalhuleu;Retalhuleu;;--3-----;RQ;9501;;;
GT;RDC;Río Dulce;Rio Dulce;;--3-----;RL;0601;;1546N 09615W;
GT;RIH;Rio Hondo;Rio Hondo;;0-------;RQ;9307;;;
GT;RUV;Rubelsanto;Rubelsanto;;---4----;AI;0001;;;
GT;SLM;Salamá;Salama;;--3-----;RL;0307;;1506N 09016W;
GT;SAI;San Andrés Itzapa;San Andres Itzapa;;--3-----;RL;0307;;1437N 09050W;
GT;SAA;San Antonio Suchitepéquez;San Antonio Suchitepequez;;-23-----;RL;0307;;1432N 09125W;
GT;SAB;San Bartolomé Milpas Altas;San Bartolome Milpas Altas;;--3-----;RL;0501;;1436N 09040W;
GT;SCA;San Cristóbal Acasaguastlán;San Cristobal Acasaguastlan;;--3-----;RL;0307;;1455N 08953W;
GT;IXT;San Ixtán;San Ixtan;;--3-----;RL;0601;;1410N 09001W;
GT;SJE;San Jerónimo;San Jeronimo;;--3-----;RL;0307;;1503N 09012W;
GT;SNJ;San Jose;San Jose;;1-3-5---;AI;9401;;;
GT;SJP;San José Pinula;San Jose Pinula;;--3-----;RQ;0101;;;
GT;SJC;San Juan Chamelco;San Juan Chamelco;;--3-----;RL;0307;;1526N 09020W;
GT;SJS;San Juan Sacatepéquez;San Juan Sacatepequez;;--3-----;RL;0401;;1443N 09038W;
GT;SAL;San Lucas Sacatepéquez;San Lucas Sacatepequez;;--3-----;RL;0401;;1436N 09039W;
GT;SAM;San Marcos;San Marcos;;--3-----;RL;0501;;1458N 09148W;
GT;SMI;San Miguel Petapa;San Miguel Petapa;;-23--6--;RL;0307;;1430N 09034W;
GT;SPS;San Pedro Sacatepéquez;San Pedro Sacatepequez;;--3-----;RL;0307;;1441N 09038W;
GT;SEB;San Sebastián;San Sebastian;;--3-----;RL;0307;;1434N 09139W;
GT;SAR;Sanarate;Sanarate;;--3-----;RL;0307;;1447N 09011W;
GT;SCP;Santa Catarina Pinula;Santa Catarina Pinula;;--3-----;RL;0307;;1434N 09029W;
GT;SLC;Santa Lucía Cotzumalguapa;Santa Lucia Cotzumalguapa;;-23-----;RL;0501;;1420N 09101W;
GT;SLU;Santa Lucía Milpas Altas;Santa Lucia Milpas Altas;;--3-----;RL;0307;;1434N 09040W;
