AO;;.ANGOLA;;;;;;;;
AO;AZZ;Ambriz;Ambriz;;1--4----;AI;9601;;;
AO;ANL;Andulo;Andulo;;---4----;AI;9912;;;
AO;BDT;Baía dos Tigres;Baia dos Tigres;;1-------;RL;0212;;1636S 01144E;
AO;BDD;Barra do Dande;Barra do Dande;;1-------;RL;0103;;;
AO;BUG;Benguela;Benguela;;1--4----;AI;9601;;;
AO;CAB;Cabinda;Cabinda;;1--4----;AI;9601;;;
AO;CFF;Cafunfo;Cafunfo;;---4----;AI;9912;;;
AO;CNZ;Cangamba;Cangamba;;---4----;AI;9912;;;
AO;KNP;Capanda;Capanda;;---4----;AI;9912;;;
AO;CBT;Catumbela;Catumbela;;---4----;AI;9912;;;
AO;CAV;Cazombo;Cazombo;;---4----;AI;9601;;;
AO;PGI;Chitato;Chitato;;---4----;AI;9912;;;
AO;CTI;Cuito Cuanavale;Cuito Cuanavale;;---4----;AI;9912;;;
AO;DAL;Dalia;Dalia;;1-------;RQ;0307;;0741S 01147E;
AO;DRC;Dirico;Dirico;;---4----;AI;9912;;;
AO;DGR;Dombe Grande;Dombe Grande;;1-------;RL;0103;;;
AO;DUE;Dundo;Dundo;;---4----;AI;9912;;;
AO;NOV;Huambo;Huambo;;---4----;AI;9912;;;
AO;JMB;Jamba;Jamba;;---4----;AI;9601;;;
AO;SVP;Kuito;Kuito;;---4----;AI;9912;;;
AO;LAA;Landana (Cacongo);Landana (Cacongo);;1-------;RL;0103;;;
AO;LIE;Lieura;Lieura;;1-------;QQ;8103;;;
AO;LOB;Lobito;Lobito;;1---5---;RL;0103;;;
AO;LAD;Luanda;Luanda;;1--45---;AI;9601;;;
AO;UAL;Luau;Luau;;---4----;AI;9912;;;
AO;SDD;Lubango;Lubango;;---4----;AI;9912;;;
AO;LUC;Lucira;Lucira;;1-3-----;RL;0103;;;
AO;LUO;Luena;Luena;;---4----;AI;9912;;;
AO;LBZ;Lukapa;Lukapa;;---4----;AI;9912;;;
AO;GGC;Lumbala;Lumbala;;---4----;AI;9912;;;
AO;LZM;Luzamba;Luzamba;;---4----;AI;9912;;;
AO;MEG;Malange;Malange;;---4----;AI;9601;;;
AO;MLO;Malembo;Malembo;;--3-----;RL;9811;;;
AO;MAL;Malongo;Malongo;;0-------;RQ;9012;;;
AO;SSY;M'banza Congo;M'banza Congo;;---4----;AI;9912;;;
AO;SPP;Menongue;Menongue;;---4----;AI;9912;;;
AO;MSZ;Namibe;Namibe;;1--4----;AI;9506;;;
AO;NDF;N'dalatando;N'dalatando;;---4----;AI;0212;;0918S 01455E;
AO;GXG;Negage;Negage;;---4----;AI;9912;;;
AO;;Novo Redondo = Sumbe;Novo Redondo = Sumbe;;;;;;;
AO;NRQ;N'Riquinha;N'Riquinha;;---4----;AI;9912;;;
AO;NZA;Nzagi;Nzagi;;---4----;AI;9912;;;
AO;ARZ;N'Zeto;N'Zeto;;---4----;AI;9912;;;
AO;NGV;Ondjiva;Ondjiva;;---4----;AI;0212;;1704S 01544E;
AO;VPE;Ongiva;Ongiva;;---4----;AI;9912;;;
AO;PAT;Palanca Terminal;Palanca Terminal;;1-------;RQ;9506;;;
AO;PLE;Porto Alexandre (Tombua);Porto Alexandre (Tombua);;1-3-----;RL;0103;;;
AO;PBN;Porto Amboim;Porto Amboim;;1-------;AI;9601;;;
AO;;San Antonio do Zaire = Soyo;San Antonio do Zaire = Soyo;;;;;;;
AO;VHC;Saurimo;Saurimo;;---4----;AI;9912;;;
AO;SZA;Soyo;Soyo;;1--4----;AI;9912;;;
AO;SOQ;Soyo-Quinfuquena Terminal;Soyo-Quinfuquena Terminal;;1-------;RQ;9506;;;
AO;NDD;Sumbe;Sumbe;;1-34----;AI;9506;;;
AO;TAK;Takula Terminal;Takula Terminal;;1-------;RQ;9506;;;
AO;UGO;Uíge;Uige;;---4----;AI;0212;;0737S 01503E;
AO;CEO;Waku Kungo;Waku Kungo;;---4----;AI;0212;;1121S 01507E;
AO;XGN;Xangongo;Xangongo;;---4----;AI;9912;;;
