ME;;.MONTENEGRO;;;;;;;;
ME;BAR;Bar;Bar;;123-----;RL;0607;;4205N 01905E;
ME;IVG;Berane (Yvangrad);Berane (Yvangrad);;-234----;AI;0607;;4251N 01952E;
ME;BIJ;Bijela;Bijela;;1-3-----;RL;0607;;4227N 01840E;
ME;BUD;Budva;Budva;;1-3-----;RL;0607;;4217N 01850E;
ME;HNO;Hercegnovi;Hercegnovi;;1234----;RL;0607;;4227N 01832E;
ME;IGL;Igalo;Igalo;;1-3-----;RL;0607;;4228N 01831E;
ME;KOT;Kotor;Kotor;;1-34----;RL;0607;;4225N 01846E;
ME;NIK;Niksic;Niksic;;-23-----;RL;0607;;4246N 01856E;
ME;PVC;Petrovac;Petrovac;;1-3-----;RL;0607;;4212N 01856E;
ME;TGD;Podgorica;Podgorica;;-234----;RL;0607;;4226N 01915E;
ME;RSN;Risan (Risano);Risan (Risano);;1-3-----;RQ;0607;;4231N 01842E;
ME;TIV;Tivat;Tivat;;1-34----;RL;0607;;4226N 01842E;
ME;ULC;Ulcinj;Ulcinj;;1-3-----;RL;0607;;4155N 01912E;
ME;ZBK;Zabljak;Zabljak;;--34----;RL;0607;;4309N 01907E;
ME;ZEL;Zelenika;Zelenika;;123-----;RL;0607;;4227N 01835E;
