PY;;.PARAGUAY;;;;;;;;
PY;ASU;Asunción;Asuncion;;1--45---;AI;0212;;2516S 05740W;
PY;AYO;Ayolas;Ayolas;;---4----;AI;0001;;;
PY;BCM;Barrio Caacupé Mí;Barrio Caacupe Mi;;1-3-----;RL;0607;;2513S 05733W;
PY;CAA;Caacupé;Caacupe;;--3-----;RL;0207;;2523S 05708W;
PY;AGT;Ciudad del Este;Ciudad del Este;;1--4----;AI;9612;;;
PY;MRA;Colonia Mariano Roque Alonso;Colonia Mariano Roque Alonso;;1-3-----;RL;0507;;2510S 05733W;Short Form:  Mariano Roque Alonso
PY;CNP;Concepción;Concepcion;;1-------;AI;0212;;2324S 05726W;
PY;ENO;Encarnación;Encarnacion;;1--45---;AI;0212;;2720S 05554W;
PY;FLM;Filadelfia;Filadelfia;;---4----;AI;0001;;;
PY;FUO;Fuerte Olimpo;Fuerte Olimpo;;1-3-----;RL;0601;;2103S 05752W;
PY;ITE;Ita Enramada;Ita Enramada;;1-------;AI;9401;;;
PY;ESG;Mariscal Estigarribia;Mariscal Estigarribia;;---4----;AI;0001;;;
PY;PJC;Pedro Juan Caballero;Pedro Juan Caballero;;---4----;AI;0001;;;
PY;PIL;Pilar;Pilar;;--34----;RL;9805;;;
PY;PCJ;Puerto la Victoria;Puerto la Victoria;;123-----;RL;0601;;2217S 05756W;
PY;SAN;San Antonio;San Antonio;;1-------;RQ;9506;;;
PY;SLO;San Lorenzo;San Lorenzo;;----5---;AI;9805;;;
PY;TER;Terport (San Antonio);Terport (San Antonio);;1-3-----;RL;0212;;2523S 05738W;
PY;VMI;Vallemi;Vallemi;;---4----;AI;0001;;;
PY;VEL;Villa Elisa;Villa Elisa;;--3-----;RL;0201;;2521N 05737W;
PY;VLL;Villeta;Villeta;;1-------;AI;9401;;;
