BY;;.BELARUS;;;;;;;;
BY;BNV;Baranovichi;Baranovichi;;--3-----;RL;0201;;5340N 02343E;
BY;BAR;Barysaw;Barysaw;;-23-----;RL;0501;;5413N 02829E;
BY;BZA;Berëzovka;Berezovka;;--3-----;RL;0601;;5346N 02531E;
BY;BOB;Bobruysk;Bobruysk;;--3-----;RL;0207;;5309N 02914E;
BY;BMO;Bol'shiye Motykaly;Bol'shiye Motykaly;;-23-----;RL;0407;;5212N 02335E;
BY;BQT;Brest;Brest;;-23-----;AI;9401;;;
BY;DZK;Dzerzhinsk;Dzerzhinsk;;--3-----;RL;0002;;;
BY;GAT;Gatovo;Gatovo;;-23-----;RL;0601;;5347N 02737E;
BY;GME;Gomel;Gomel;;---4----;AI;9912;;;
BY;GRK;Gorodok;Gorodok;;-23-----;RL;0701;;5527N 02959E;
BY;GNA;Grodna;Grodna;;---4----;AI;9912;;;
BY;GDO;Grodno;Grodno;;-23-----;RL;0701;;5340N 02350E;
BY;KHO;Khoyniki;Khoyniki;;-23-----;RL;0601;;5153N 02958E;
BY;KLK;Kletsk;Kletsk;;1-3-----;RL;0601;;5303N 02637E;
BY;KBY;Kobryn;Kobryn;;-23-----;RL;0607;;5213N 02421E;
BY;KNV;Kokhanovo;Kokhanovo;;-23-----;RL;0607;;5428N 02959E;
BY;KOP;Koptevka;Koptevka;;--3-----;RL;0207;;5334N 02351E;
BY;KYC;Kostyukovichi;Kostyukovichi;;123--6--;RL;0601;;5321N 03203E;
BY;LDA;Lida;Lida;;-23-----;RL;0701;;5353N 02517E;
BY;LNY;Luninyets;Luninyets;;-23-----;RL;0607;;5215N 02649E;
BY;MZY;Maladzyechna;Maladzyechna;;-23-----;RL;0601;;5418N 02651E;
BY;MAZ;Mazyr;Mazyr;;--3-----;RL;0607;;5203N 02916E;
BY;MSQ;Minsk;Minsk;;---45---;AI;9401;;;
BY;MVQ;Mogilev;Mogilev;;---4----;AI;9912;;;
BY;NPK;Navapolatsk;Navapolatsk;;-23-----;RL;0407;;5532N 02839E;
BY;OSH;Orsa;Orsa;;-23-----;RL;0701;;5430N 03024E;
BY;PIK;Pinsk;Pinsk;;123-----;RL;0601;;5207N 02605E;
BY;POK;Polatsk;Polatsk;;-23-----;RL;0701;;5529N 02848E;@Fun@Coo
BY;RYA;Rechytsa;Rechytsa;;123-----;RL;0601;;5221N 03024E;
BY;SHO;Salihorsk;Salihorsk;;--3-----;RL;0701;;5248N 02732E;
BY;SNM;Slonim;Slonim;;123--6--;RL;0601;;5306N 02519E;
BY;SMV;Smolevichi;Smolevichi;;--3-----;RL;0201;;5401N 02805E;
BY;SGA;Smorgon;Smorgon;;-23--6--;RL;0607;;5429N 02625E;
BY;SVE;Svetlogorsk;Svetlogorsk;;-23-----;RL;0701;;5238N 02945E;
BY;SVS;Svisloch;Svisloch;;-2------;QQ;9207;;;
BY;VAW;Vawkavysk;Vawkavysk;;123-----;RL;0601;;5309N 02426E;
BY;VTB;Vitebsk;Vitebsk;;---4----;AI;9912;;;
BY;ZHO;Zhlobin;Zhlobin;;--3-----;RL;0106;;5253N 03000E;
