SV;;.EL SALVADOR;;;;;;;;
SV;AQJ;Acajutla;Acajutla;;1-3-----;AI;9401;;;
SV;ACN;Ahuachapán;Ahuachapan;;--3-----;RL;0212;;1355N 08951W;
SV;BER;Berlin;Berlin;;--3-----;RQ;0607;;1330N 08832W;
SV;CSC;Cara Sucia;Cara Sucia;;--3-----;RL;0601;;1347N 09002W;
SV;CNG;Chalatenango;Chalatenango;;--3-----;RL;0201;;1402N 08856W;
SV;CHA;Chalchuapa;Chalchuapa;;--3-----;RL;0507;;1359N 08940W;
SV;CPL;Comalapa;Comalapa;;--3-----;RL;0507;;1408N 08857W;
SV;EPL;El Pedregal;El Pedregal;;--3-----;RQ;0212;;1330N 08852W;
SV;ROS;El Rosario;El Rosario;;--3-----;RL;0607;;1330N 08902W;
SV;LLD;La Libertad;La Libertad;;1-------;QQ;8103;;;
SV;LUN;La Union;La Union;;1-------;AI;9401;;;
SV;MET;Metapán;Metapan;;--3-----;RL;0212;;1420N 08927W;
SV;OLO;Olocuilta;Olocuilta;;--3-----;RL;0601;;1334N 08907W;
SV;SBT;San Bartolo;San Bartolo;;--3-----;RL;0401;;1343N 08905W;
SV;SFG;San Francisco Gotera;San Francisco Gotera;;--3-----;RL;0307;;1342N 08806W;
SV;SMG;San Miguel;San Miguel;;--3-----;RL;0201;;1328N 08810W;
SV;SPT;San Pablo Tacachico;San Pablo Tacachico;;--3-----;RL;0201;;1358N 08920W;
SV;SAL;San Salvador;San Salvador;;1--45---;AI;9601;;;
SV;SVE;San Vicente;San Vicente;;--3-----;RL;0201;;1338N 08847W;
SV;STA;Santa Ana;Santa Ana;;----5---;AI;9601;;;
SV;SDM;Santiago de María;Santiago de Maria;;--3-----;RL;0201;;1329N 08827W;
SV;STO;Santo Tomás;Santo Tomas;;--3-----;RL;0601;;1339N 08908W;
SV;SST;Sonsonate;Sonsonate;;--3-----;RL;0201;;1343N 08943W;
SV;SOY;Soyapango;Soyapango;;-23-----;RL;0607;;1342N 08909W;
SV;USU;Usulután;Usulutan;;--3-----;RL;0201;;1320N 08826W;
