GA;;.GABON;;;;;;;;
GA;AKE;Akieni;Akieni;;---4----;AI;9601;;;
GA;BEL;Belleville;Belleville;;--3-----;RL;0607;;0002N 01102E;
GA;BMM;Bitam;Bitam;;---4----;AI;9601;;;
GA;BGB;Booué;Booue;;---4----;AI;0212;;0006S 01156E;
GA;CLZ;Cap Lopez;Cap Lopez;;1-------;QQ;8103;;;
GA;CCB;Cocobeach;Cocobeach;;1-------;RL;9811;;;
GA;EKU;Equata;Equata;;1-------;RL;0212;;0013S 00918E;
GA;FOU;Fougamou;Fougamou;;---4----;AI;9601;;;
GA;MVB;Franceville;Franceville;;---4----;AI;8103;;;
GA;GAX;Gamba;Gamba;;1--4----;AI;9601;;;
GA;KOU;Koulamoutou;Koulamoutou;;--34----;RL;0212;;0107S 01230E;
GA;LBQ;Lambarene;Lambarene;;---4----;AI;9601;;;
GA;LTL;Lastoursville;Lastoursville;;--34----;AI;0307;;0049S 01242E;
GA;LBV;Libreville;Libreville;;1--45---;AI;9601;;;
GA;LUC;Lucina;Lucina;;1-------;QQ;8103;;;
GA;MKU;Makokou;Makokou;;---4----;AI;9601;;;
GA;MGO;Manega;Manega;;---4----;AI;9601;;;
GA;MYB;Mayoumba;Mayoumba;;---4----;AI;9601;;;
GA;MBC;Mbigou;Mbigou;;---4----;AI;9601;;;
GA;MBY;M'bya Terminal;M'bya Terminal;;1-------;RQ;9506;;;
GA;MDV;Médouneu;Medouneu;;---4----;AI;0212;;0057N 01047E;
GA;MKB;Mékambo;Mekambo;;---4----;AI;0212;;0101N 01356E;
GA;MZC;Mitzic;Mitzic;;---4----;AI;9601;;;
GA;MFF;Moanda;Moanda;;---4----;AI;9601;;;
GA;MJL;Mouila;Mouila;;---4----;AI;9601;;;
GA;MVE;Mvengué;Mvengue;;--3-----;RL;0201;;0139S 01323E;
GA;KDN;Ndende;Ndende;;---4----;AI;9601;;;
GA;KDJ;Ndjolé;Ndjole;;---4----;AI;0212;;;
GA;NYA;Nyanga;Nyanga;;1-------;RQ;9506;;;
GA;OKN;Okondja;Okondja;;---4----;AI;9601;;;
GA;OMB;Omboué;Omboue;;---4----;AI;0212;;0134S 00915E;
GA;OWE;Owendo;Owendo;;1--4----;AI;9601;;;
GA;OYE;Oyem;Oyem;;---4----;AI;9601;;;
GA;POG;Port Gentil;Port Gentil;;1--45---;AI;9601;;;
GA;TCH;Tchibanga;Tchibanga;;---4----;AI;9601;;;
