ZA;;.SOUTH AFRICA;;;;;;;;
ZA;AGZ;Aggeneys;Aggeneys;;---4----;AI;0001;;;
ZA;ABT;Alberton;Alberton;;--3-----;RL;0201;;2615S 02807E;
ZA;ALJ;Alexander Bay;Alexander Bay;;---4----;AF;9501;;;
ZA;AOB;Algoa Bay;Algoa Bay;;1-------;AF;9501;;;
ZA;ADY;Alldays;Alldays;;---4----;AI;0001;;;
ZA;ALR;Alrode;Alrode;;--3-----;RL;0201;;2617S 02808E;
ZA;AMZ;Amanzimtoti;Amanzimtoti;;--3-----;RL;0201;;3005S 03051E;
ZA;ATL;Atlantis;Atlantis;;--3-----;RL;0201;;3333S 01828E;
ZA;HBL;Babelegi;Babelegi;;---4----;AI;0001;;;
ZA;BAR;Barrydale;Barrydale;;--3-----;RL;0212;;3353S 02043E;
ZA;BHD;Bayhead;Bayhead;;-23-----;RL;0701;;2953S 03058E;
ZA;BEW;Beaufort West;Beaufort West;;--3-----;RQ;0607;;3221S 02234E;
ZA;BFV;Bedfordview;Bedfordview;;-23-----;RL;0501;;2610S 02809E;
ZA;BBR;Beit Bridge;Beit Bridge;;0-------;AF;9501;;;
ZA;BEL;Bellville;Bellville;;--3-----;RL;0201;;3355S 01839E;
ZA;BNI;Benoni;Benoni;;--3-----;RL;0201;;2610S 02818E;
ZA;BRL;Berlin;Berlin;;--3-----;RL;0201;;3252S 02734E;
ZA;BTH;Bethlehem;Bethlehem;;--3-----;RL;0201;;2813S 02818E;
ZA;BIY;Bisho;Bisho;;---4----;AI;0001;;;
ZA;BFN;Bloemfontein;Bloemfontein;;-2345---;AF;9501;;;
ZA;BOK;Boksburg;Boksburg;;--3-----;RL;0201;;2611S 02815E;
ZA;BYS;Booysens;Booysens;;--3-----;RQ;9901;;;
ZA;BTV;Bothaville;Bothaville;;--3-----;RQ;0607;;2723S 02637E;
ZA;BOT;BotrivIer;BotrivIer;;--3-----;RL;0201;;3413S 01912E;
ZA;BRK;Brakpan;Brakpan;;--3-----;RL;9805;;;Transvaal
ZA;BRT;Brits;Brits;;--3-----;RL;0201;;2537S 02746E;
ZA;BHT;Bronkhorstspruit;Bronkhorstspruit;;-23-----;RL;0212;;2549S 02844E;Transvaal
ZA;BSN;Bryanston;Bryanston;;--3-----;RL;0501;;2603S 02802E;
ZA;UTE;Butterworth;Butterworth;;---4----;AI;0001;;;
ZA;CMN;Camperdown;Camperdown;;--3-----;RL;0201;;2943S 03031E;
ZA;CPT;Cape Town;Cape Town;;12345---;AF;9501;;;
ZA;CAT;Cato Ridge;Cato Ridge;;--3-----;RL;0201;;2943S 03035E;
ZA;CRS;Ceres;Ceres;;--3-----;RL;0207;;3321S 01918E;
ZA;CHP;Chloorkop;Chloorkop;;--3-----;RL;0601;;2803S 02812E;
ZA;CIT;Citrusdal;Citrusdal;;--3-----;RL;0212;;3235S 01900E;
ZA;CTD;City Deep;City Deep;;0-------;AF;9501;;;
ZA;CGN;Congella;Congella;;-23-----;RL;0307;;2952S 03100E;
ZA;CDO;Cradock;Cradock;;---4----;AI;0001;;;
ZA;CNA;Cullinan;Cullinan;;-23-----;RL;0401;;2540S 02831E;
ZA;DON;Dalton;Dalton;;--3-----;RL;0201;;2919S 03037E;
ZA;DLM;Delmas;Delmas;;--3-----;RL;0201;;2608S 02840E;
ZA;DIU;Dimbaza;Dimbaza;;--3-----;RL;0201;;3249S 02713E;
ZA;DUK;Dukuduk;Dukuduk;;---4----;AI;0001;;;
ZA;DCV;Duncanville/Vereeniging;Duncanville/Vereeniging;;-23-----;RL;0601;;2639S 02756E;
ZA;DNN;Dunnottar;Dunnottar;;--3-----;RL;0201;;2620S 02824E;
ZA;DUN;Dunswart/Boksburg;Dunswart/Boksburg;;-23-----;RL;0601;;2612S 02816E;
ZA;DUR;Durban;Durban;;12345---;AI;9501;;;
ZA;DVI;Durbanville;Durbanville;;--3-----;RL;0201;;3349S 01839E;
ZA;ELS;East London;East London;;1234----;AF;9501;;;
ZA;EDE;Edenvale;Edenvale;;--3-----;RL;0201;;2607S 02809E;
ZA;ELA;Elandsfontein;Elandsfontein;;--3-----;RL;9805;;;Gauteng
ZA;ELG;Elgin;Elgin;;--3-----;RL;0201;;2744S 03202E;
ZA;ELL;Ellisras;Ellisras;;---4----;AI;0001;;;
ZA;EMG;Empangeni;Empangeni;;---4----;AI;0001;;;
ZA;ERM;Ermelo;Ermelo;;-23-5---;AI;0501;;2632S 02959E;
ZA;EST;Estcourt;Estcourt;;--3-----;RL;0201;;2900S 02953E;
ZA;FCB;Ficksburg;Ficksburg;;---4----;AF;9501;;;
