PE;;.PERU;;;;;;;;
PE;ALD;Alerta;Alerta;;---4----;AI;0001;;;
PE;ANC;Ancón;Ancon;;1-------;RL;0212;;1146S 07710W;
PE;ANS;Andahuaylas;Andahuaylas;;---4----;AI;9601;;;
PE;ATA;Anta;Anta;;---4----;AI;9601;;;
PE;AQP;Arequipa;Arequipa;;---4----;AI;9601;;;
PE;ARI;Arica;Arica;;--3-----;RQ;0607;;1532S 07308W;
PE;ATI;Atico;Atico;;1-------;QQ;8103;;;
PE;AYP;Ayacucho;Ayacucho;;---4----;AI;9601;;;
PE;PUB;Bayovar;Bayovar;;1-------;RL;0212;;0551S 08104W;
PE;BLP;Bellavista;Bellavista;;---4----;AI;0001;;;
PE;CAB;Cabo Blanco;Cabo Blanco;;1-------;AI;9401;;;
PE;CJA;Cajamarca;Cajamarca;;---4----;AI;9601;;;
PE;CLL;Callao;Callao;;1-------;AI;9401;;;
PE;CAS;Casma;Casma;;--3-----;RL;0501;;0928S 07819W;
PE;CRZ;Cerro Azul;Cerro Azul;;--3-----;RL;0212;;1301S 07629W;
PE;CHH;Chachapoyas;Chachapoyas;;---4----;AI;0001;;;
PE;CHN;Chancán;Chancan;;--3-----;RL;0201;;1612S 07229W;
PE;CHY;Chancay;Chancay;;1-------;AI;9401;;;
PE;CIX;Chiclayo;Chiclayo;;---4----;AI;9601;;;
PE;CHM;Chimbote;Chimbote;;1--4----;AI;9601;;;
PE;CHI;Chincha;Chincha;;--3-----;RQ;0607;;1719S 07100W;
PE;CON;Conchán;Conchan;;1-3--6--;RL;0701;;0625S 07840W;@Fun@Sta
PE;CUZ;Cuzco;Cuzco;;--3-----;RL;0201;;1332S 07159W;
PE;EEN;Etén;Eten;;1-------;AI;9401;;;
PE;GSM;General San Martin;General San Martin;;1-------;AI;9401;;;
PE;HCO;Huacho;Huacho;;1-------;AI;9401;;;
PE;HUU;Huanuco;Huanuco;;---4----;AI;9601;;;
PE;HUA;Huaral;Huaral;;-23-----;RL;0507;;1129S 07712W;
PE;HUZ;Huaraz;Huaraz;;--3-----;RL;0201;;0932S 07732W;
PE;HUY;Huarmey;Huarmey;;1-------;QQ;8103;;;
PE;IBP;Iberia;Iberia;;---4----;AI;0001;;;
PE;ICA;Ica;Ica;;--3-----;RL;0501;;1404S 07543W;
PE;ILQ;Ilo;Ilo;;1--4----;AI;9601;;;
PE;IQT;Iquitos;Iquitos;;1--4----;AI;9601;;;
