LR;;.LIBERIA;;;;;;;;
LR;BYL;Bella Yella;Bella Yella;;---4----;AI;0001;;;
LR;UCN;Buchanan;Buchanan;;1--4----;AI;9601;;;
LR;CMT;Cape Mount;Cape Mount;;1-------;QQ;8103;;;
LR;CPA;Cape Palmas;Cape Palmas;;1--4----;AI;9601;;;
LR;FIM;Fimibo;Fimibo;;1-------;QQ;8103;;;
LR;FOY;Foya;Foya;;---4----;AI;9601;;;
LR;GBS;Grand Bassa;Grand Bassa;;1-------;QQ;8103;;;
LR;GRC;Grand Cess;Grand Cess;;---4----;AI;9601;;;
LR;GRE;Greenville;Greenville;;1-------;QQ;8103;;;
LR;HBL;Harbel;Harbel;;1-------;QQ;8103;;;
LR;HAR;Harper;Harper;;1-------;QQ;8103;;;
LR;LOB;Lower Buchanan;Lower Buchanan;;1-------;QQ;8103;;;
LR;MAR;Marshall;Marshall;;1-------;QQ;8103;;;
LR;MLW;Monrovia;Monrovia;;1--45---;AI;9601;;;
LR;NIA;Nimba;Nimba;;---4----;AI;9601;;;
LR;RVC;River Cess;River Cess;;1--4----;AI;0212;;0528N 00935W;
LR;ROX;Robertsport;Robertsport;;1-------;QQ;8103;;;
LR;SAB;Sarioe Bay;Sarioe Bay;;1-------;QQ;8103;;;
LR;SAZ;Sasstown;Sasstown;;1--4----;AI;9601;;;
LR;SNI;Sinoe;Sinoe;;1--4----;AI;9601;;;
LR;TPT;Tapeta;Tapeta;;---4----;AI;0001;;;
LR;THC;Tchien;Tchien;;---4----;AI;9601;;;
LR;TRT;Trade Town;Trade Town;;1-------;QQ;8103;;;
LR;VOI;Voinjama;Voinjama;;---4----;AI;9601;;;
LR;WES;Weasua;Weasua;;---4----;AI;0001;;;
LR;WOI;Wologissi;Wologissi;;---4----;AI;0001;;;
