UG;;.UGANDA;;;;;;;;
UG;RUA;Arua;Arua;;---4----;AI;0001;;;
UG;BUG;Bugembe;Bugembe;;0-------;RQ;9601;;;
UG;BUS;Busia;Busia;;--3-----;QQ;9501;;;
UG;EBB;Entebbe;Entebbe;;---4----;AI;9501;;;
UG;FPO;Fort Portal;Fort Portal;;0-------;RQ;9601;;;
UG;GAB;Gaba;Gaba;;--3-----;RL;0507;;0006N 03255E;
UG;ULU;Gulu;Gulu;;---4----;AI;0001;;;
UG;JIN;Jinja;Jinja;;1--4----;AI;9501;;;
UG;KAB;Kabale;Kabale;;0-------;RQ;9601;;;
UG;KBG;Kabalega Falls;Kabalega Falls;;---4----;AI;0001;;;
UG;KLA;Kampala;Kampala;;---45---;AI;9501;;;
UG;KSE;Kasese;Kasese;;-234----;AI;9501;;;
UG;KGM;Kitgum;Kitgum;;--3-----;RL;0201;;0317N 03252E;
UG;KOB;Koboko;Koboko;;--3-----;RL;0212;;0325N 03058E;
UG;LIR;Lira;Lira;;0-------;RQ;9601;;;
UG;LUG;Lugazi;Lugazi;;--3-----;RL;0201;;0023N 03255E;
UG;MAL;Malaba;Malaba;;-------B;RQ;0507;;0041N 03350E;
UG;MSK;Masaka;Masaka;;0-------;RQ;9601;;;
UG;KCU;Masindi;Masindi;;---4----;AI;9601;;;
UG;MBA;Mbale;Mbale;;0-------;RQ;9601;;;
UG;MBQ;Mbarara;Mbarara;;--34----;AI;9501;;;
UG;OYG;Moyo;Moyo;;---4----;AI;0001;;;
UG;MUB;Mubende;Mubende;;0-------;RQ;9601;;;
UG;PKE;Pakelle;Pakelle;;--3-----;RL;0601;;0322N 03152E;
UG;PAF;Pakuba;Pakuba;;---4----;AI;0001;;;
UG;SRT;Soroti;Soroti;;---4----;RQ;9601;;;
UG;TRY;Tororo;Tororo;;-234----;AI;9501;;;
